ID,QC1,QC2,QC3,QC4,QC5
1Q8WUW1,0,0,0,0,106413.5251
1Q96KP1,0,0,0,0,32377.2494
1Q9BQE5,0,0,0,0,198121.2285
1Q9H930,0,0,0,0,45915.97466
1Q9HB90,0,0,0,0,26019.32388
1Q9P2J5,0,0,0,0,15495.08837
1Q9Y3A5,0,0,0,0,114306.1925
2A0A075B6P5,1152472.07,0,0,582015.0233,0
2A0A087WSY6,65121.04355,0,0,0,0
2A0A0A0MRZ8,98661.00334,0,690010.8851,133497.263,370575.7418
2A0A0B4J1U7,717928.0683,240667.3334,0,233973.8416,0
2A0A0B4J1V0,381296.2742,822524.0272,0,0,281944.1205
2A0A0C4DH31,129865.0561,64163.47655,63606.03366,165861.6075,118771.994
2A0A0C4DH38,181912.1818,188899.0541,0,124229.2916,154843.0027
2A0A0C4DH67,58292.35955,76259.82695,0,0,43041.61398
2A0A0C4DH73,43579.72607,51277.44054,86141.16168,81524.19954,66608.63092
2A0A1B0GUS4,96409.34906,0,0,25146.86936,0
2A0FGR8,98020.68257,0,0,89101.52999,36546.9586
2A1X283,39290.20881,0,0,43707.70777,37222.47022
2A6NHL2,49173.05438,0,0,51907.42946,65200.45622
2A6NNT2,10803.30667,0,21638.3365,24842.46346,22453.03176
2B0I1T2,58734.6864,0,0,0,0
2O00148,162776.2799,69031.03266,165347.6125,0,349991.8441
2O00159,1486744.787,1274964.367,1240129.446,1937334.189,1046902.47
2O00161,102586.1275,0,68831.20776,0,70854.70394
2O00203,224554.5963,231345.7419,192081.4773,68872.68305,203000.1415
2O00231,87946.16204,81804.13233,46867.41551,0,0
2O00232,33918.04393,74622.25006,0,173556.6265,0
2O00299,769722.4358,679833.3095,1035378.442,891400.0509,827056.6988
2O00303,106053.1275,98445.73591,98834.82985,81929.31966,0
2O00410,92597.96605,40712.68062,51187.75112,0,221916.3406
2O00468,0,0,0,200036.5447,0
2O00469,53850.13421,0,0,0,0
2O00483,492278.1865,124247.3451,209811.6625,417398.1983,349692.0332
2O00487,68138.34454,75943.6052,59350.07391,67106.22355,0
2O00534,0,123700.0383,46923.74439,0,0
2O00567,34446.72983,0,39136.94746,0,0
2O00584,170948.795,273245.1228,378199.2462,71346.40533,420840.9266
2O00743,0,88255.40338,0,0,0
2O00754,74859.60631,0,0,135613.3932,0
2O14579,104222.7369,104570.3603,0,0,0
2O14617,37851.5934,0,0,0,0
2O14737,75709.50575,0,0,0,0
2O14773,37686.24741,160056.8513,209901.0734,28580.20576,213915.1351
2O14786,124083.2123,0,0,73416.13911,166975.9783
2O14787,42521.30112,0,0,152655.597,0
2O14818,516848.3897,551407.3199,343740.278,414218.3449,447908.2368
2O14880,665670.3108,203693.7142,160081.3094,290430.3852,131888.7244
2O14958,65089.44877,53521.39867,86510.42878,49056.87758,133837.4958
2O14979,100737.8332,51868.18445,93908.28821,519708.002,86870.23179
2O14980,212843.4664,103180.3746,306581.1001,234166.2171,387908.5642
2O15143,436734.5724,523086.3617,860258.2159,794001.4798,85321.52069
2O15144,751471.1876,867272.8787,583647.6559,594960.7611,754895.9433
2O15145,298812.8487,244576.6681,199314.8206,518859.2867,231875.6866
2O15173,42822.50464,243273.5565,156630.0479,431645.2996,229121.1733
2O15230,44586.54623,0,0,71869.21397,0
2O15247,0,0,0,45585.06608,45337.04181
2O15258,100481.9155,262107.8625,101043.2795,142199.4242,92403.61821
2O15260,160669.9616,211382.0725,0,158528.7071,253696.3046
2O15498,44943.56719,71969.11489,77639.07739,393543.6395,66573.02837
2O15511,835113.0881,632200.2377,908057.2932,1007628.786,833952.3514
2O15523,72247.77159,79984.11983,0,0,0
2O15533,213633.3358,97828.92976,275537.629,467710.0429,387421.3713
2O43143,173844.9827,0,163452.101,55165.3647,66755.72568
2O43169,0,319331.8356,62812.0647,0,0
2O43242,265259.1978,219174.6798,153393.3726,325872.7373,183325.0459
2O43324,48396.87607,0,0,55707.41089,60618.96966
2O43390,647650.7575,304676.174,227139.4986,485770.7051,347612.0945
2O43396,35397.73255,0,67597.33708,39543.34456,40453.87045
2O43399,92062.9612,0,64118.35822,160927.7424,171651.1558
2O43488,135752.2158,103953.5542,235553.0661,113705.2215,101382.9571
2O43491,506801.2513,128365.1777,274571.9911,157249.976,674471.6476
2O43617,36282.38625,105386.9769,0,52275.2061,71493.67609
2O43676,100841.0428,103345.4354,95446.15602,113659.9567,106423.5292
2O43681,137468.8653,54749.79852,295234.8545,128189.9631,159611.8711
2O43684,73680.06805,217393.7606,125461.4015,96537.40789,89275.27801
2O43707,2033229.076,2129805.561,2898254.939,2997888.862,2618380.466
2O43747,152455.3201,80467.13986,69652,116658.7509,140761.2557
2O43760,211084.6906,749106.7209,779117.807,471263.3311,648472.4141
2O43776,88731.81877,0,95061.68907,290124.8477,81418.35648
2O43795,236318.3841,134428.9902,315101.9607,208863.1841,285391.9468
2O43809,138227.1399,145913.7469,130522.0595,278548.3706,0
2O43852,15699.44361,109200.7501,17771.31426,0,13521.47525
2O60234,76746.86752,202173.4174,0,254343.0095,0
2O60313,197635.8481,74808.16065,208354.2645,208387.9035,82446.146
2O60493,57828.96952,49141.2063,0,195362.9523,166694.9055
2O60504,0,0,86552.45191,0,0
2O60506,71057.70174,327115.7554,650768.4328,324956.1248,548269.9627
2O60610,65349.57909,0,74824.42166,0,56698.00417
2O60662,403623.2484,189185.7387,458391.8995,131460.3462,1166452.099
2O60664,364403.6012,184164.4154,484964.8246,577239.5851,420578.592
2O60701,477986.8167,830959.5028,558719.8917,977923.7495,1177882.392
2O60716,45578.62216,0,69302.40331,0,0
2O60749,353103.2034,613409.3688,261079.8834,240039.3272,416652.942
2O60760,38198.08276,134124.9309,52332.21088,98927.39025,49618.71738
2O60832,30138.2557,0,38292.01427,0,0
2O60888,0,41553.62196,87694.22934,0,0
2O75083,871447.0792,1203988.223,1752364.601,827950.0929,1068826.148
2O75112,39661.97399,20277.28487,34309.65194,20603.4133,17499.59221
2O75131,129169.9711,0,173332.0075,168554.8641,63694.84295
2O75208,0,136296.7835,95803.7997,0,0
2O75223,0,0,0,40179.31525,0
2O75251,85940.947,178465.4741,207361.8033,0,0
2O75306,212422.2027,298473.3629,215498.1969,48821.50053,214111.886
2O75323,35993.82064,163662.1266,0,0,154561.9299
2O75340,142429.2449,255783.4277,144371.8109,178501.8078,0
2O75367,1523710.674,1412833.571,800558.5453,898189.7735,1087564.334
2O75368,88699.17084,258407.0256,210124.6007,54377.75687,206476.0751
2O75369,1780786.825,1890467.401,1729207.173,1564917.903,1641371.431
2O75390,1023344.225,1353498.558,551048.4348,1221244.776,713878.0534
2O75396,308775.7343,333726.8748,129350.7765,322183.6547,246763.1757
2O75436,305026.4877,83536.40199,130915.4676,29869.12144,0
2O75438,147252.7139,142560.4065,62060.11887,102430.8871,0
2O75489,182544.0773,0,118076.0596,85624.06039,0
2O75533,25251.5972,0,84510.30652,116715.3319,541805.2884
2O75643,58380.82492,0,0,149656.8028,87295.58862
2O75695,206556.1062,230772.3728,0,0,196844.6473
2O75718,30664.83528,106438.1536,121035.561,47262.12756,117057.45
2O75746,209462.8255,0,185697.5376,0,0
2O75828,114446.806,230494.3757,130727.7047,98907.02108,127307.2379
2O75844,346373.5164,0,282815.6778,136167.8872,251016.744
2O75874,521440.1637,1052653.532,1045303.054,821646.9671,696760.7202
2O75923,141902.6653,0,0,0,158468.8417
2O75937,181248.6916,105465.1636,194513.4543,97130.37699,102451.0337
2O75947,356083.6439,1144392.587,374202.5781,211929.8755,250688.8257
2O75955,42212.72548,0,0,0,0
2O75964,118796.3533,51054.17409,438614.2042,127103.6075,444413.565
2O76021,0,43486.57079,48069.09827,41599.4989,0
2O94826,41754.60125,41715.20779,0,0,0
2O94855,83218.53057,0,0,70271.36592,0
2O94874,64820.89319,48666.00494,0,0,0
2O94901,225860.5136,0,66818.56798,0,0
2O94905,289829.401,410601.7704,317104.7653,286628.1406,306641.0501
2O94925,208725.6141,77774.91134,123798.3584,0,0
2O94973,359264.1845,252343.2131,338921.0295,1490796.764,206269.955
2O94979,498186.4094,798590.2112,752544.8818,257341.8036,343536.5389
2O95292,33364.08221,0,0,0,38431.08324
2O95336,293083.6629,148606.8442,186216.121,274135.0509,120467.7999
2O95340,38002.19516,0,0,0,0
2O95394,26331.08534,0,72987.92139,29092.82982,78731.30056
2O95399,93543.70298,82043.90486,99272.94335,0,0
2O95425,51433.13393,0,0,71665.52229,0
2O95479,180227.1272,0,65864.55347,225079.305,0
2O95563,32628.97712,56637.57283,0,0,0
2O95747,47454.29863,0,24321.55818,20363.50977,0
2O95782,978311.1392,1454533.142,1398833.828,315246.8214,1910358.096
2O95816,0,62478.11891,0,0,0
2O95831,194434.2443,305935.8485,183712.6152,223166.8664,193949.5975
2O95865,101955.2852,88602.8998,0,60516.79775,114396.6275
2P00156,42982.58483,0,0,62044.48534,0
2P00338,1964247.151,2753822.258,3535665.38,4820024.091,3149420.666
2P00352,729470.6927,885247.131,1895422.072,551879.9711,657869.6145
2P00367,1486323.524,2089582.85,1992343.508,1593321.576,703778.171
2P00387,758243.001,680076.557,469022.8577,1094752.243,845588.7651
2P00390,344014.4399,0,451221.1438,589065.0186,223743.3138
2P00403,132592.7383,330486.4707,229187.0086,145707.4475,123990.5789
2P00441,955773.5332,162063.6431,459455.8894,785186.1566,834167.8405
2P00450,482831.3489,479796.9951,227166.3219,2516158.042,691448.4444
2P00488,2682501.698,2475477.625,3168722.969,2977519.695,2653420.874
2P00491,74918.58322,79422.91311,151551.5077,88867.28456,105702.109
2P00492,70387.89251,70335.01298,176076.9228,109199.109,76333.74962
2P00505,1592376.651,509525.3139,601583.4862,1036156.937,606377.0785
2P00558,3678684.949,3373321.501,3635358.555,2578397.166,3240675.634
2P00568,262068.1256,844207.8038,160447.8941,206464.1488,276088.4373
2P00736,48721.2491,0,0,38320.06287,50550.00524
2P00738,1196810.07,2130066.183,2010493.924,2150984.127,1276538.943
2P00747,40983.68874,51122.80463,51854.75658,271011.7785,191391.8351
2P00751,417672.3916,227236.5967,501988.6636,365422.8716,544681.6
2P00846,201395.6263,240180.8384,445293.1998,169641.2198,162291.4317
2P00915,544051.4909,362308.4554,885150.2158,434553.5641,588678.8615
2P00918,132266.259,233083.224,497124.7096,82553.97414,138325.2914
2P00966,215381.58,334682.4899,328772.8902,289898.5236,174461.8838
2P01008,148053.1148,90253.5078,42955.68781,184001.4831,196291.8708
2P01009,750691.8498,1803767.044,2562874.582,1826322.224,1795493.013
2P01011,486591.1271,818215.0715,2390579.741,311263.5175,2023161.977
2P01019,123683.0118,134984.9845,185161.0721,68344.21631,193677.8938
2P01023,2396779.618,2880310.955,2695918.029,2623661.984,2510916.967
2P01024,3356523.561,4694502.892,4613156.365,4185298.187,3649355.477
2P01031,46617.03709,0,0,45121.1017,207862.7009
2P01042,331281.7456,285112.1256,575886.7881,488599.7562,469354.091
2P01594,47997.72875,82434.83834,68277.75418,46321.75098,64811.63885
2P01602,0,0,115340.0855,0,0
2P01619,250104.2375,949707.717,88342.45851,234539.6518,327862.0461
2P01700,88204.18603,115629.4339,143102.1758,59670.34566,100183.7132
2P01701,0,0,0,0,294152.0489
2P01709,0,109635.1206,0,0,71013.04162
2P01780,621132.2098,0,0,206068.0816,0
2P01834,83295.41119,0,0,162229.1059,71633.27558
2P01859,363729.5794,270439.0892,404289.3524,344748.1662,319570.3986
2P01860,990348.7484,689180.9632,1049952.422,1474614.592,2991738.828
2P01861,348048.0395,203424.4045,641031.5837,379387.0678,586523.9701
2P01871,2650275.028,2194700.517,1436922.879,2527021.599,2029907.724
2P01876,2468710.389,255079.7474,1993237.617,2622869.85,1777129.591
2P01889,424675.9,0,0,111013.0965,0
2P01892,1215661.619,885768.3757,1187108.771,900453.0144,1484532.811
2P01903,1275586.376,1898633.567,1452390.968,995656.2418,1497930.615
2P01911,84454.93942,0,1134356.329,0,0
2P02042,348269.2029,437002.8109,320573.9089,232446.154,332958.8328
2P02144,179542.5737,832236.5521,215149.4944,251276.3181,299876.5648
2P02452,1504964.441,872650.3858,1068371.071,1892408.857,2707480.542
2P02511,80907.89937,172670.9713,0,80259.04789,0
2P02545,7277540.433,5501302.706,6367845.65,4175113.603,5929043.225
2P02647,1760776.801,2510053.519,1195513.398,3844680.436,2930558.65
2P02649,548179.8748,694784.343,733098.007,1280089.039,718103.5144
2P02652,167789.3175,104422.6743,108526.9735,229356.8302,123353.4806
2P02654,515310.7774,718796.3457,0,330263.4246,111492.2086
2P02656,53184.53762,0,0,44890.25113,0
2P02671,1343199.194,1478597.269,1579980.349,1934391.976,2093055.412
2P02675,1894633.33,2408845.186,2783719.552,2007381.494,3871309.294
2P02679,1788158.939,1907581.6,1939233.422,2837990.895,2574345.728
2P02730,268302.8278,159231.5473,154618.3022,113659.9567,225345.4287
2P02743,480672.3726,387797.3178,446813.1855,397911.6944,461530.8982
2P02746,221121.2974,222006.7756,136002.9489,85535.79399,51015.64917
2P02747,168831.9451,73158.42139,64573.4598,0,0
2P02748,276359.4954,0,163335.8668,102857.508,0
2P02749,205355.5048,92703.35756,28467.5425,99288.37717,90080.08311
2P02751,5219667.433,8607225.712,8444682.477,7021704.813,7165482.45
2P02753,71544.26127,100773.9619,0,146658.0087,54940.3623
2P02760,53862.77212,156069.3298,83966.68813,45698.22812,85165.05684
2P02763,271104.2312,84224.4449,705166.0359,263712.8267,405091.481
2P02765,211758.7125,128469.4266,347370.3614,0,0
2P02766,78061.21016,116176.7408,307493.0915,94013.89431,74274.42295
2P02774,264490.3916,360319.0383,297407.5398,268148.7788,435690.9393
2P02786,0,68604.4808,0,0,0
2P02787,1877993.416,2578249.691,2785239.537,2321858.813,2662508.895
2P02788,444138.2813,143568.1461,616023.3496,351628.4185,166601.2146
2P02790,993961.0844,683221.3996,1052724.16,919170.0164,1098151.409
2P02792,467170.8721,412730.186,613618.1959,790765.0454,815129.8432
2P02794,140417.7109,210191.8973,297952.9464,193461.83,354011.1851
2P03891,59135.94004,0,0,0,40004.15398
2P03915,59621.44641,0,0,0,0
2P04003,142692.5347,710004.6862,538781.2567,511752.7104,303080.7947
2P04040,361096.6815,491359.9385,491885.2297,299834.1511,385060.3598
2P04066,44358.01069,0,177695.2604,0,296063.3439
2P04075,3858353.901,2991596.683,3294077.077,2300584.349,687354.1507
2P04080,534057.0104,539427.3808,409135.4242,160169.5567,881884.632
2P04083,3702275.714,3054232.913,2894410.269,2569910.013,2569192.727
2P04114,2236278.162,2527167.718,1732783.61,2409672.559,2771939.903
2P04179,1110872.283,2471133.92,2476771.867,1673440.303,1441716.056
2P04181,0,394894.9322,0,0,311072.6311
2P04196,186651.3981,193850.8781,242241.0028,97965.51288,297702.9352
2P04216,111287.3285,565159.4908,151211.7462,214860.7724,149352.7141
2P04217,184534.5482,177414.2975,278988.8905,205615.4335,224876.9741
2P04233,315789.7744,305675.2262,326832.6733,231574.8063,532904.6499
2P04275,176182.996,306344.1568,245862.145,176713.8475,179746.0523
2P04406,2927255.887,1304240.94,2119217.602,1999686.475,2384059.446
2P04632,260930.7137,488753.7153,503776.8819,992827.1907,934220.3864
2P04792,550444.167,411922.2568,388722.9114,911237.3571,682725.8187
2P04839,287975.8409,361318.0906,491035.826,276024.8571,178143.9374
2P04843,2711884.839,1955970.477,1976249.542,2383418.965,1883749.871
2P04844,199594.7242,1038840.549,588815.607,255870.6971,513847.9144
2P04899,1479688.621,1169846.699,1468663.755,868733.6935,1660109.617
2P05023,339843.9296,313016.0881,302047.9665,362446.7099,332284.2581
2P05090,101628.8059,128564.9881,76591.18142,76692.18028,293233.8778
2P05091,1007315.143,1094005.606,851746.2965,1170661.342,1047464.615
2P05107,777231.4607,842418.1972,804805.564,0,538572.9513
2P05109,351218.0485,188681.8689,353271.482,227048.3245,380872.3752
2P05141,3479848.499,515589.1264,286249.0571,3370644.635,231182.3738
2P05155,144714.6003,260474.6293,256448.3978,203918.0028,287752.9583
2P05156,44379.07388,0,0,0,0
2P05164,238940.7504,1027112.545,503723.2354,691929.3164,847949.7766
2P05198,51303.59536,179872.8346,0,99059.78984,123981.2098
2P05362,47355.30166,0,0,34128.54077,0
2P05387,510908.5721,563439.3835,752768.4091,307653.6483,1223041.421
2P05388,1821754.716,398561.0194,725811.0171,1281786.469,1091874.117
2P05413,731082.0262,582907.8705,628514.055,204698.8209,727781.7877
2P05452,191748.6884,0,0,0,0
2P05455,60965.2775,75705.57016,60948.74115,132535.3856,0
2P05546,418051.5289,236575.563,0,304666.1703,396209.5807
2P05556,849615.0898,908268.7689,397333.1829,805476.1111,574400.3635
2P06280,42063.17688,0,0,0,0
2P06312,487549.5019,258424.4005,261249.7642,803756.048,589259.7453
2P06454,14087.05693,13419.44302,17789.19644,10708.97685,0
2P06576,576910.0567,1167501.099,968767.3072,840522.396,972605.5611
2P06703,820410.9862,727700.9414,907699.6496,752244.6857,530206.3511
2P06727,0,62818.6654,0,0,34179.38876
2P06730,123777.7962,0,125166.3455,209655.3184,138906.1752
2P06732,189610.7753,192321.8939,136977.5279,142652.0723,211282.4199
2P06733,3582742.149,2205212.284,1833639.127,4215172.967,4088391.183
2P06737,73923.34781,64586.55344,74127.0165,215222.891,61081.80286
2P06744,1526764.835,2028423.48,1102347.22,1529724.507,1268200.45
2P06748,1333194.182,1021118.231,1391055.078,465141.2645,504797.3704
2P06753,1594588.285,2732190.606,873795.0291,2126880.612,1238594.116
2P06756,446697.458,276259.6542,363929.2636,432267.6908,279386.3581
2P06865,692199.39,159379.2332,477910.3031,234618.8653,385819.2564
2P07099,1095180.211,963346.9515,1042173.672,1470088.11,1065734.347
2P07195,742740.4981,1241691.584,876718.7661,953209.1592,1500460.27
2P07203,471415.1035,288074.5325,401946.7863,445405.8041,470600.1804
2P07237,3666468.302,3446556.372,5296881.663,4802031.326,3998635.27
2P07305,687017.8469,399151.7633,100381.6387,374034.5031,340529.06
2P07327,73967.5805,0,0,0,0
2P07339,1356784.947,1466261.146,792028.7437,988436.5034,1507018.635
2P07355,7866677.667,8930658.005,4843389.482,4388763.542,5825139.982
2P07358,63876.20942,74044.53727,0,0,0
2P07384,756399.9725,848256.1371,669500.0203,599736.1994,696854.4111
2P07437,577078.5621,2055962.571,2794001.807,340029.309,1925817.099
2P07451,146199.5547,153020.0487,318383.3414,64919.93287,189190.0982
2P07585,2684608.017,2593105.163,2551161.751,4088431.478,4086985.819
2P07602,787036.3724,622826.5217,577567.7134,674604.2075,778506.058
2P07686,841105.5638,309132.8156,455128.4009,600222.7961,652800.9351
2P07737,1184066.844,0,1103956.617,0,751916.5717
2P07741,0,118982.7744,0,0,0
2P07814,63199.02808,276129.3431,0,0,242078.6291
2P07858,1262843.15,1042054.891,531798.264,365818.9388,851266.4355
2P07900,2361604.102,2430737.461,3396094.936,3214707.338,1039032.432
2P07910,298012.4477,1123021.557,696072.9454,638437.6183,1020762.7
2P07942,121650.4147,0,70356.55804,124670.6236,0
2P07948,127369.0689,0,0,122135.7938,150720.6017
2P07951,1141413.898,532043.0819,1603763.654,59980.40966,1197276.415
2P07954,0,471465.7684,179072.1885,219794.6375,331085.0141
2P08123,1646509.032,1857281.493,992461.2008,2275915.023,1101899.047
2P08133,3567681.973,4049115.165,4824792.01,4151123.25,3944669.294
2P08174,90746.51225,125480.9574,133383.2089,150697.8936,88522.93982
2P08236,55345.62022,120668.132,107185.8097,371703.365,264873.6328
2P08237,67178.91655,0,155753.8209,0,0
2P08238,974941.0299,1222926.778,1580516.815,1495775.894,3299607.23
2P08254,164145.3868,293834.2857,96018.3859,387489.4701,0
2P08294,135710.0895,107220.0205,69347.10877,0,108044.3823
2P08311,270546.0568,84670.10906,81160.97349,560819.7725,374435.8082
2P08559,167989.4177,300584.4037,105254.5338,138238.7526,192000.8262
2P08571,166778.2847,277753.8889,0,297785.9181,227575.2729
2P08572,194644.8761,244776.4786,209293.0792,153583.5257,199824.0189
2P08575,1039246.928,493297.231,538584.5527,371907.0567,826363.3859
2P08590,294473.8329,293903.785,144961.923,100588.6091,172466.2669
2P08603,283921.1782,109982.6171,213084.1021,134402.5593,53189.27879
2P08648,35357.7125,97220.81103,159571.6671,0,0
2P08670,11952303.32,8831621.525,7333662.397,8282329.981,8263914.932
2P08708,0,131640.3315,89911.62013,75457.58238,83096.36107
2P08758,2600460.6,2754169.754,3988352.863,3629559.391,3103886.873
2P08865,1179011.68,618482.8165,779135.6891,707704.1053,613722.4475
2P08962,242658.4022,1133533.323,218377.2285,318053.2401,235670.1694
2P09211,621869.4213,1072634.576,1335620.308,815920.9677,839292.7345
2P09382,677044.4297,1585191.796,1767027.992,1293781.646,1387656.388
2P09429,48992.96416,0,477230.7801,96747.88929,55576.52372
2P09467,168115.7968,0,0,115810.0356,154196.5352
2P09493,305500.4094,498596.5514,56220.69175,227682.032,199945.8172
2P09525,2189201.948,1963441.65,2401577.284,1591963.631,2319506.394
2P09543,154171.9695,112510.6535,0,0,162310.1699
2P09601,38784.69241,76718.52222,104896.8902,57926.51856,44136.86097
2P09622,499439.6688,1144479.461,848071.5077,594858.9153,658328.7001
2P09651,685174.8184,0,0,836278.8194,551343.0253
2P09661,196803.8524,90705.25314,78905.13601,63907.13258,20161.35157
2P09871,116353.0241,27926.54983,63257.33107,0,0
2P09874,174413.6886,261725.6165,231851.454,0,187335.0178
2P09917,55683.68431,210061.5862,80848.92939,0,102694.6301
2P09960,1500646.488,1661814.757,1375318.756,1026221.31,1746680.038
2P09972,52773.80555,74649.18104,39855.81125,53293.66449,163921.6539
2P0C0L5,982818.6604,968733.1461,1017496.258,819180.0346,1205895.981
2P0DMV9,1131724.834,672866.0063,1528926.715,1297515.993,1394495.826
2P0DOX2,212506.4555,1998799.41,99120.94479,389809.292,0
2P0DOX5,4005164.288,3197053.942,4902221.866,2582471,1335470.539
2P0DOX7,1270531.212,666558.9463,1317291.069,2315521.739,1719790.741
2P0DOX8,1257893.302,1387987.577,1180224.131,1280768.011,994341.8572
2P0DOY3,231252.6885,689641.396,61124.88066,762949.815,0
2P0DP01,249093.2047,80158.73678,96036.26808,293474.4442,438173.749
2P0DP02,267123.2895,245158.7246,268331.109,273354.2328,0
2P0DP03,102232.2661,107020.2101,84051.6285,84990.35294,348483.4201
2P0DP08,115236.6754,156234.3906,34547.48499,196686.9482,212031.9473
2P0DP25,53910.16428,118279.0941,41113.82288,32651.7761,53479.72067
2P0DPI2,134225.135,100452.5277,277155.9667,237515.8136,158778.0218
2P10155,89971.38711,121328.3752,192904.0577,0,206110.6805
2P10253,223101.2366,208732.4123,256913.3346,301905.0165,93182.18985
2P10301,180005.9638,223813.757,0,138566.9225,180401.8888
2P10316,139522.5256,234612.2083,0,179475.0014,199627.268
2P10412,1883048.579,0,2434659.324,0,0
2P10515,93419.4302,0,0,101531.2489,97204.34155
2P10599,178910.6782,913915.5857,1126935.223,463998.3279,456349.7897
2P10606,75731.62209,0,44088.52415,53807.42017,77048.61143
2P10619,0,90618.37904,0,83501.14045,0
2P10620,97028.60664,47735.58327,27103.13187,71002.39272,62535.88612
2P10768,165324.9251,424519.002,281850.0399,81008.18062,242809.4184
2P10809,1901373.549,2067169.331,1598488.41,1999686.475,2002081.518
2P10909,708649.7361,565185.553,499172.2196,396451.904,467536.4869
2P10916,89643.85461,124082.2843,193270.6425,262411.4632,221129.3368
2P11021,3406548.621,3868330.152,5816537.924,3609190.223,4596945.56
2P11047,341876.5268,302269.7613,92737.00517,254942.7683,196919.6001
2P11055,91863.91412,132196.3257,242553.941,0,100324.2496
2P11117,30013.98292,27663.32129,87963.35621,28591.52197,0
2P11142,2866804.552,2605093.79,2179927.616,2975369.616,2448518.807
2P11177,133266.7602,182079.4369,71143.37413,90686.93022,59896.61258
2P11215,210579.1742,149684.0831,80655.8018,75878.54518,511449.4266
2P11216,338759.1757,374992.0747,0,270819.4031,136264.0909
2P11217,38109.61739,0,298793.4091,324141.3581,405522.4593
2P11234,38340.25925,0,0,37918.33761,58736.71885
2P11279,64371.19423,284252.0719,498501.6377,653906.8697,264995.431
2P11310,118269.7738,198707.1406,76490.14708,134221.5001,63070.86134
2P11413,217182.4821,306048.7849,283647.1994,135715.239,237834.4299
2P11586,33309.31794,58547.9344,51383.56103,63146.68364,54477.5291
2P11766,428720.0312,160065.5387,314333.0268,261924.8664,650083.8981
2P11940,190758.7188,549904.3979,879177.5664,0,584678.2587
2P12004,64258.50619,0,0,72198.51552,0
2P12109,3933970.729,5477412.327,4069985.032,4186882.456,5613960.622
2P12110,2244282.172,3188800.902,2908268.962,3723031.239,2350143.329
2P12111,12598943.04,11006949.12,10931378.96,10781513.72,7952017.821
2P12235,524810.273,241258.0773,225315.5158,265580.0004,257022.3327
2P12236,71228.31352,2952329.588,2361074.138,434847.7854,2421254.746
2P12814,987410.4344,390837.9115,533166.251,1700259.707,1028164.284
2P12883,3077225.752,2803687.994,2683132.268,1828811.789,2616038.192
2P12955,119691.5386,196526.6006,0,113648.6405,89587.26881
2P12956,2274402.524,1126583.395,955534.4912,1112088.669,968951.6147
2P13010,828720.412,1066379.64,1521147.965,1583589.64,1098619.864
2P13073,1010864.289,471196.4587,444908.7329,1008918.833,577679.5461
2P13284,1684422.762,88272.7782,564066.6646,173760.3181,0
2P13473,28774.41459,53519.66119,56395.93715,37170.3365,44104.06915
2P13489,1513810.978,701656.0847,993355.31,1094740.927,2174753.905
2P13498,133382.6077,74253.90386,0,251717.6501,731098.4467
2P13533,66507.001,0,0,0,0
2P13611,729049.429,461605.5575,990851.8042,421585.1939,1284783.745
2P13639,1998580.139,3646019.317,3092008.4,2202020.209,2493115.69
2P13667,2590455.588,2724198.188,2010940.979,3119877.546,4004444.108
2P13693,47352.14219,51953.32108,96644.26233,468852.9796,112466.5943
2P13716,87884.02565,51514.60685,98495.06836,58209.42367,0
2P13796,3038890.758,3615700.255,2876081.031,2801892.203,2367195.078
2P13797,648746.043,231658.4887,102965.6143,396802.7063,286216.427
2P13798,0,37717.26147,0,269857.5257,0
2P13861,197425.2163,0,164060.0953,203669.0463,159134.0473
2P13929,272936.7281,237817.8627,151962.7979,23119.00553,116748.2699
2P13942,119912.702,140093.1819,183676.8509,120936.2761,0
2P13987,212464.3291,348035.0399,462540.5661,257568.1277,218309.2398
2P14174,256054.5868,1033454.354,562153.271,143466.839,40729.32179
2P14207,220994.9183,1170802.315,796248.939,497041.6447,618425.7323
2P14222,73601.08111,0,0,0,0
2P14314,389605.6999,535040.2385,540220.7725,400797.3265,659696.5877
2P14406,283068.1192,165851.3541,230590.7601,555557.7375,285757.3414
2P14550,1051000.184,232370.8563,633896.5923,907785.9148,684627.7446
2P14618,4355129.078,5726306.638,3949190.881,3297315.63,4564622.188
2P14625,7557048.874,10851444.47,7966155.238,8032241.864,6964796.474
2P14649,36151.79451,39831.77719,541284.7625,36913.45866,124562.0936
2P14854,121344.9985,355428.0262,460260.5877,50586.82841,235651.4312
2P14866,230273.2505,266338.6314,242482.4123,234426.4898,248018.6342
2P14868,85566.02234,127922.1198,229267.4785,166189.7774,303286.9147
2P14927,209978.8735,277093.6457,264593.7326,132727.7611,179052.7394
2P15088,45502.7947,513599.7094,835241.0408,113716.5377,268546.3173
2P15090,412427.659,288309.0926,436986.9255,573663.6645,773025.1385
2P15104,102271.2329,500881.3404,306590.0412,100457.3411,129077.9965
2P15121,998068.4051,487181.294,498474.8144,423622.1107,145605.0768
2P15144,1115400.867,1595182.318,1551458.266,1849973.091,1339311.867
2P15311,298233.6111,0,89938.44341,139177.9976,518082.7445
2P15531,63835.13621,100078.9691,1161269.016,633797.9745,338711.456
2P15586,37366.08702,0,73297.28317,114067.3401,0
2P15880,812965.151,1661901.631,1937713.436,1272620.344,1774225.172
2P15954,487359.9332,108948.8152,716154.6378,297684.0722,558210.5705
