Majority protein IDs,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8
P12235,283750000,197760000,208700000,223190000,216890000,242820000,211570000,214020000
P12236,1651000000,1111400000,1197400000,1016100000,1604700000,1315600000,1342400000,1427700000
P12268,11313000000,11419000000,10648000000,10753000000,12143000000,11351000000,10959000000,11733000000
P12270,818020000,820320000,937990000,846750000,937240000,952070000,887290000,831660000
P12277,24481000000,22038000000,22064000000,21200000000,20111000000,22165000000,21944000000,22709000000
P12429,2980300000,2802600000,2743500000,2810400000,2693900000,2551400000,2802400000,2653800000
P12532,2081100000,1703600000,1858000000,1952900000,1964700000,1946500000,1834500000,2032400000
P12814,4589200000,4823200000,5051000000,5267100000,4505600000,4598000000,4700500000,4808300000
P12830,437290000,579870000,475830000,491120000,488270000,517760000,494850000,487630000
P12931,328210000,240530000,292760000,252390000,338000000,273040000,287870000,335700000
P12955,1194800000,976320000,1032000000,1072800000,1023500000,1021100000,1065700000,1055800000
P12956,22082000000,21016000000,21311000000,21032000000,24578000000,23133000000,21334000000,21401000000
P13010,20962000000,21256000000,19359000000,18948000000,21242000000,23247000000,22295000000,21880000000
P13051,41498000,31400000,0,0,0,44277000,59249000,0
P13073,1764900000,2023600000,1878200000,1863600000,2270300000,1644900000,1884700000,2123400000
P13284,52467000,51653000,49140000,54889000,56545000,0,47085000,41908000
P13473,299960000,225620000,246180000,254620000,248940000,261100000,216120000,211590000
P13489,5473000000,5275600000,4999700000,4821900000,5101500000,5373500000,4920100000,4984400000
P13498,0,0,0,0,0,0,110390000,0
P13637,21833000,30213000,32204000,32334000,0,0,0,0
P13639,1.14E+11,1.11E+11,1.06E+11,1.09E+11,1.16E+11,1.19E+11,1.10E+11,1.11E+11
P13667,9517300000,11741000000,12120000000,12288000000,10463000000,12127000000,11732000000,11888000000
P13674,1298900000,1215600000,1236900000,1261500000,1275700000,1132100000,1144600000,1200100000
P13693,7751600000,7290000000,7877700000,7910600000,6171400000,7091700000,5709500000,5988100000
P13716,0,0,0,0,0,0,0,0
P13797,3536100000,3465000000,3609000000,3611800000,3484100000,3221600000,3223700000,3151200000
P13798,2758000000,2814900000,2633700000,2533200000,3128300000,2822600000,2693100000,2919800000
P13804,3267900000,3062400000,2802200000,2668300000,3075200000,3123900000,3042700000,2954400000
P13807,510600000,453250000,423930000,451150000,388070000,343140000,462960000,482350000
P13861,173310000,171150000,146670000,132200000,174780000,282650000,205560000,257280000
P13984,880970000,654920000,808600000,851430000,978810000,853700000,772380000,848270000
P13987,124430000,279560000,239800000,301790000,206380000,324290000,276420000,307780000
P13995,860100000,740350000,735250000,739670000,831890000,826490000,864960000,800700000
P14174,7027100000,7746100000,6433000000,5876000000,7426800000,8941600000,8007900000,8379800000
P14209,0,0,0,0,0,0,0,33817000
P14314,4095000000,4459900000,4806000000,4653700000,4239800000,4766900000,4570400000,4417200000
P14324,1889900000,2178600000,2151500000,2339700000,2006100000,1858600000,1898200000,1914400000
P14406,374290000,374960000,0,400350000,540370000,409930000,418600000,0
P14550,3273100000,3501400000,3346100000,3459000000,2757600000,3157600000,3147900000,3377600000
P14618,1.55E+11,1.36E+11,1.41E+11,1.37E+11,1.55E+11,1.58E+11,1.42E+11,1.47E+11
P14625,30313000000,31802000000,30059000000,30491000000,30283000000,31038000000,28139000000,31735000000
P14635,0,0,0,0,0,0,0,0
P14649,0,0,0,0,0,0,0,0
P63162,1344000000,1559400000,1510800000,1593800000,1585100000,1290100000,1258500000,1191500000
P14735,2363100000,1850900000,2059000000,2132000000,2209500000,2211200000,2200900000,2046400000
P14854,0,0,0,0,0,95046000,0,0
P14866,3956900000,5032600000,4309500000,4262200000,4199400000,3936200000,3986400000,3688900000
P14868,5777800000,6089300000,5863900000,6057900000,5761000000,5664700000,5509700000,5719400000
P14923,1594100000,1498200000,1394700000,1628700000,1475300000,1348500000,1476600000,1407400000
P14927,313830000,508870000,377330000,487860000,381830000,562320000,460240000,466970000
P15056,58005000,59630000,47999000,41160000,0,0,57324000,63078000
P15104,441360000,468240000,492450000,526130000,455220000,602000000,548100000,561690000
P15121,1694200000,1824500000,1868900000,1837300000,1625800000,1654000000,1536900000,1578200000
P15151,66101000,68989000,68521000,179590000,0,0,0,76484000
P15153,312110000,324830000,357090000,293840000,338030000,295100000,314450000,337170000
P15170,1812900000,1637100000,2047000000,1949900000,1582700000,1801500000,1789800000,1706700000
P15172,0,0,0,0,0,0,0,0
P15311,50375000000,49052000000,47219000000,43790000000,46919000000,46056000000,45037000000,45319000000
P15374,853380000,938460000,802590000,862000000,956000000,910150000,897390000,778750000
P15514,76882000,131630000,84442000,69323000,263410000,0,138180000,154330000
P15531,34572000000,34851000000,30172000000,28862000000,37518000000,34761000000,29729000000,33398000000
P15559,6345500000,5993700000,5219000000,4908100000,5415000000,5549800000,5000900000,5823500000
P15586,326630000,364520000,324770000,336720000,401690000,439180000,397100000,401280000
P15880,11580000000,9805600000,10080000000,9404700000,10375000000,10142000000,10085000000,10187000000
P15924,2514800000,2246200000,2298000000,2471800000,2634300000,2615800000,2516800000,2597400000
P15927,928170000,917510000,966790000,911130000,843350000,925970000,1010700000,1029300000
P15954,0,0,0,0,244310000,0,0,0
P16070,1083200000,1346900000,1126500000,1381900000,879710000,842370000,809350000,850300000
P16083,186400000,167660000,207390000,219200000,223890000,188080000,246170000,200510000
P16144,2624400000,2779300000,2708600000,2815500000,2556300000,2930800000,2586800000,2572800000
P16219,399830000,400520000,387290000,366740000,415170000,457090000,425990000,391350000
P18846,0,0,0,0,0,0,0,0
P16278,115870000,42763000,68533000,75147000,111400000,97793000,93229000,88831000
P16383,39742000,20078000,18968000,19008000,0,0,26222000,35758000
P16403,8428300000,9743200000,8508900000,9150600000,8773900000,8315900000,7730300000,8090400000
P16422,2239500000,2106500000,2117000000,2367200000,1844800000,1923700000,2578500000,2421200000
P16435,1924100000,2013400000,2028200000,1888700000,1919500000,2197700000,2045600000,2043000000
P16444,0,0,0,0,0,0,0,0
P16591,273940000,251970000,265720000,256180000,293010000,298980000,287970000,245550000
P16615,4337800000,4253200000,4078400000,4269000000,4357500000,4475500000,4253800000,4239000000
P16885,632400000,411860000,567720000,565950000,536470000,617990000,549520000,559870000
P16930,108040000,100580000,95361000,96938000,98661000,121320000,117670000,71764000
P16949,2266500000,1722100000,2398000000,3054800000,3864600000,2349300000,2327900000,2787600000
P16989,232700000,434580000,363860000,428160000,330260000,473000000,439050000,565750000
P17029,0,0,0,0,0,0,6380500,0
P17050,18250000,0,0,0,0,0,0,0
P17066,0,0,0,0,0,0,0,0
P17096,2773300000,3931100000,3631900000,2686900000,2049400000,2288500000,2255200000,3116200000
P17152,118650000,121490000,0,0,125100000,132910000,106770000,103980000
P17174,10401000000,9248800000,9461600000,9618300000,10732000000,11294000000,10097000000,9836800000
P17252,0,0,0,0,0,51097000,45877000,46671000
P17301,3707700000,3359000000,3622100000,3604200000,3687200000,3682100000,3410700000,3450800000
P17480,223020000,205640000,253420000,239240000,261390000,294680000,268800000,268130000
P17568,0,0,0,0,0,0,0,0
P17612,2266400000,1998900000,2136400000,2305300000,2336100000,2138500000,2302500000,2536100000
P17655,4238400000,3288700000,3727300000,3274500000,3376800000,3890800000,3628800000,3886400000
P17693,0,0,0,0,0,0,0,0
P17706,98095000,0,62983000,0,0,0,69769000,0
P17812,2012000000,1601000000,1887100000,1822100000,2045100000,2097800000,1956700000,1833900000
P17844,3195400000,2958800000,3050000000,3197200000,3282000000,3223400000,3214500000,3303800000
P17858,1865800000,1604600000,1863500000,1759600000,1976200000,2079000000,1779700000,1721200000
P17900,187110000,198120000,143990000,145670000,180870000,182590000,169750000,175010000
P17927,0,0,0,0,0,0,0,18707000
P17931,957520000,1010900000,917380000,823810000,1032700000,976350000,944350000,851360000
P17980,2087900000,1673600000,1642600000,1747200000,1683600000,1686700000,1886300000,1676100000
P17987,14903000000,15962000000,15316000000,15331000000,16971000000,16419000000,15506000000,15121000000
P18031,850670000,699180000,702800000,851250000,648900000,613220000,761330000,886350000
P18074,96915000,70232000,71946000,111790000,86511000,118500000,70923000,0
P18077,2399300000,1622500000,2073700000,2165700000,1728100000,984560000,1627500000,3072000000
P18084,0,0,0,0,0,0,0,0
P18085,9728200000,8297900000,9524700000,9283600000,9204400000,9552500000,9017200000,8337000000
P18124,11319000000,11800000000,11832000000,11183000000,10966000000,12047000000,10537000000,11387000000
P18206,8427500000,8926800000,8296900000,9036600000,8980700000,8385900000,8122800000,8710600000
P18433,0,0,0,0,0,0,0,0
P18440,71543000,24879000,41476000,48244000,50826000,54716000,42107000,52198000
P18583,153120000,0,138530000,153040000,176070000,0,161380000,123520000
P18615,0,0,0,0,0,0,0,0
P18621,6504000000,6202900000,6248200000,6293800000,7414100000,7305800000,6336000000,6201500000
P18669,24573000000,27836000000,26285000000,24313000000,21522000000,21138000000,21670000000,20863000000
P18754,1538800000,1696200000,1729100000,1747100000,1679500000,1536100000,1328700000,1585000000
P18858,200040000,101030000,140900000,129280000,144920000,137450000,179470000,152870000
P18887,108540000,105550000,114740000,112210000,159830000,201110000,127100000,142340000
P19174,105140000,193090000,194910000,182280000,139950000,230840000,195480000,145020000
P19338,20290000000,19040000000,22386000000,21129000000,19681000000,19124000000,20831000000,22125000000
P19367,690830000,610880000,662510000,625180000,809120000,704980000,643830000,615280000
P19387,0,106140000,118650000,124620000,101390000,151980000,119930000,121520000
P19388,203900000,129910000,181870000,241850000,174980000,264120000,256940000,320770000
P19404,215800000,116200000,152280000,173770000,229040000,189950000,181860000,196720000
P19447,46547000,46260000,48671000,45340000,53343000,56368000,55373000,63694000
P19474,77168000,0,48874000,50051000,0,0,0,105710000
P19525,401530000,442550000,308960000,319520000,464020000,411030000,379300000,378500000
P19623,2223100000,1788500000,1861300000,1817500000,2216800000,2335700000,1971600000,1992400000
P19784,707940000,698820000,684520000,712580000,721180000,765540000,586810000,681520000
P19793,0,0,0,0,0,0,0,0
P19838,0,0,0,0,0,0,62379000,0
P19971,566460000,419920000,484080000,391300000,585010000,716760000,579780000,585170000
P20020,886430000,976190000,897020000,957920000,923640000,961470000,846680000,921930000
P20042,1386100000,1436300000,1443600000,1515400000,1110400000,1343700000,1474900000,1442100000
P20073,1843100000,2064000000,1948500000,2099600000,1840900000,1668900000,1536800000,1830200000
P20138,0,0,0,0,0,0,0,0
P20226,0,0,0,0,0,0,0,0
P20290,2908800000,2530800000,2502300000,2749600000,2505800000,2655100000,2778900000,2363000000
P20336,0,0,0,186060000,186260000,0,0,0
P20337,223640000,217430000,227740000,236330000,230490000,205700000,259210000,208680000
P20338,191950000,0,209760000,275040000,180600000,189330000,362070000,160570000
P20339,232470000,184170000,211490000,206070000,154260000,191350000,167170000,199820000
P20340,2289600000,2969300000,3079300000,2729700000,2617300000,2767100000,2278100000,2219500000
P20618,2584300000,2504800000,2599200000,2782700000,2624500000,2685200000,2654000000,2545200000
P20645,530380000,454410000,485170000,474580000,359990000,534780000,313850000,364380000
P20674,386690000,271120000,327690000,361850000,0,364400000,359610000,284710000
P20700,1755300000,2059100000,2078600000,1944300000,2121400000,2089500000,2241500000,2020500000
P20810,550730000,658760000,668050000,676060000,413030000,532880000,531980000,482750000
P20839,218750000,197020000,134000000,163780000,252860000,260320000,235520000,185670000
P20936,32989000,28269000,27137000,25388000,32414000,29260000,32275000,32594000
P21108,0,0,0,0,0,0,0,0
Q9UQ88,421690000,344800000,336870000,359960000,381210000,315240000,345530000,298090000
P21281,1106000000,1060500000,939190000,917770000,1241100000,1203900000,1161800000,1189200000
P21283,687530000,664260000,679330000,693440000,775520000,727990000,690810000,730410000
P21291,874860000,1160000000,1142700000,1274200000,784770000,739080000,997290000,1156900000
P21333,16238000000,17868000000,16615000000,16896000000,15767000000,16800000000,15692000000,16122000000
P21397,0,0,0,0,0,0,0,109980000
P21399,2955300000,2539400000,2634000000,2720000000,2954800000,3046400000,2829500000,2838300000
P21579,101510000,97799000,98237000,0,0,0,0,0
P21583,279760000,200430000,227700000,214060000,309180000,271820000,224220000,189060000
P21709,0,0,0,0,0,0,0,0
P21741,185510000,368660000,299240000,208370000,127670000,133420000,50272000,137780000
P21796,4606000000,5572000000,5096900000,4997100000,4142000000,4724800000,4515600000,4040000000
P21912,822870000,826630000,735140000,726030000,862530000,833860000,781230000,824970000
P21926,1362000000,265640000,882030000,1046200000,879270000,1070900000,918170000,933770000
P21953,0,0,0,0,0,0,0,0
P21964,2664200000,2374000000,2550100000,2555000000,2615700000,2684000000,2427100000,2383600000
P21980,200300000,190020000,171970000,159860000,207330000,202660000,190950000,152570000
P22033,241570000,213440000,242680000,230730000,284340000,229760000,211180000,224710000
P22059,964440000,941500000,1118100000,1100700000,935580000,1023600000,964600000,925030000
P22061,2317400000,2254700000,2176700000,1856300000,2625500000,2274700000,2184000000,2135700000
P22087,1348200000,1328700000,1339200000,1386700000,1872900000,1425000000,1406100000,1485100000
P22102,7039800000,6520500000,6228500000,6322000000,7176900000,7149400000,6822700000,6680800000
P22223,440670000,562430000,445790000,574470000,537640000,530480000,519340000,469040000
P22234,10775000000,9618700000,10442000000,10548000000,9864400000,9496200000,8947100000,9007300000
P22307,2249200000,2209500000,2237600000,2457100000,2555100000,2520000000,2554300000,2630900000
P22314,23515000000,22852000000,24874000000,22785000000,24889000000,25905000000,24158000000,23994000000
P22392,12793000000,11837000000,10455000000,9813500000,12445000000,12628000000,12762000000,12422000000
P22413,0,0,0,0,0,0,0,0
P22570,2399500000,2101600000,2254000000,2330500000,2352500000,2023300000,2072800000,2277200000
P22612,0,0,0,0,0,0,0,0
P22626,8068100000,9151600000,10103000000,11193000000,9967100000,11203000000,10595000000,11634000000
P22676,0,0,0,0,0,0,0,0
P22681,186690000,232580000,200450000,202170000,202690000,232570000,228530000,176680000
P22694,0,91470000,0,90100000,0,0,70475000,0
P22695,2279500000,2201000000,2177900000,2238000000,2776700000,2511600000,2199900000,2516500000
P22830,598880000,554490000,581300000,642480000,507240000,552520000,470260000,561680000
P23193,884400000,1002500000,1068600000,1163400000,846330000,976640000,975280000,1025300000
P23229,1174100000,1102100000,1092100000,1132700000,1217400000,1136100000,1100200000,1147400000
P23246,3243000000,4608800000,3254800000,3412300000,3853700000,4051100000,3804900000,4091100000
P23258,522930000,558370000,512670000,510890000,467150000,486370000,500080000,526050000
P23284,8509300000,8747000000,8580900000,9689500000,9030800000,8637400000,8829900000,9635600000
P23368,1860300000,1526300000,1588300000,1582800000,1676000000,1771300000,1633200000,1565700000
